employee_id,rmse,mae,mape,r2,n_test
1,35.870905392762886,32.46003052801537,1.8289121290471593,-12.77009907032799,6
2,15.030713953828243,9.077524447673872,0.3675870351887836,-0.7448429489194124,6
3,17.978821949487937,14.339892685664836,0.6988798604204989,-0.980782345701096,6
4,53.623896837181256,43.346154205069524,1.818723226764667,-1.067463682308146,6
5,46.5680113936221,43.943261103344035,1.762181287400909,-2.048772501400978,6
6,44.76785421185243,36.17460372101717,0.9970232288213412,0.35691831251991213,6
7,29.680602837368134,22.02785670407987,0.9346414350716404,0.4678869630853576,6
8,67.15150913838966,40.20325220494859,1.1924109999611563,0.30083994151265003,6
9,284.8664077622368,273.6977997777752,5.948509535179915,-181.4118902693725,6
10,591.8977066483991,589.9681795985039,16.533575004059934,-137.10855575054617,6
11,21.372647296776655,17.752287094681378,0.6210337974130082,-0.7577114674023961,6
12,180.48509561461586,161.47781051479492,5.2198518193142025,-24.821767622345455,6
13,68.6857694890315,55.78618010212396,1.848774600526658,-8.63532272694705,6
14,179.0996622433742,171.85000258943205,4.202948343601145,-6.874151512044037,6
15,162.45665084238433,82.19628047345736,2.018053038052725,0.20500311073492583,6
16,56.86513643396252,41.99403314479961,1.2060904070645058,-4.196659628376731,6
17,58.89832292331622,55.77260391723121,1.4233900203238372,-21.98830510793838,6
18,725.1434379026161,707.764678195506,18.49540767573272,-1048.520162142929,6
19,100.5247333635262,96.93939716049249,3.749379375418998,-119.7465732352602,6
20,58.27288119956661,48.860238482392866,1.3868168078899012,-1.4283940877410748,6
21,497.12969179715594,485.4159384345125,17.02539875478389,-55.51581305615579,6
22,206.50355261771085,191.8166037556056,9.96051297806571,-50.39542346195525,6
23,59.72684481895465,53.380006474969036,2.877724590922116,-13.124713262040602,6
24,96.7785775970777,94.05167827627592,4.977422645315154,-109.09479276608413,6
25,108.11716317200141,77.73177774882863,4.482942071620476,-45.59330857627578,6
26,69.19771358950847,65.66970460297928,3.7357130083908325,-51.57308006278007,6
27,12.3960969759651,10.019618401025886,0.5238316957905546,-0.06012959753154101,6
28,40.09427106594048,34.824111942724585,2.0504473224065447,-6.679211745038333,6
29,160.09596424113036,151.6408076554831,8.953179070723037,-169.5641173460214,6
30,31.601555949080037,29.015967342131187,1.9341515353360743,-8.340374503636385,6
