employee_id,rmse,mae,mape,r2,n_test
1,29.908708584511846,20.077758818808167,1.129412508619941,-8.572992313349395,6
2,15.93855512554275,13.397189034247655,0.5407984605116288,-0.961982008734648,6
3,22.68537331271114,18.62258441085199,0.9140535075684242,-2.1535967150400945,6
4,147.36462897488536,136.4344201726286,5.815338449158853,-14.613765682732724,6
5,228.38799788970343,221.72256274842297,8.888397017864385,-72.33244891025255,6
6,22.76839538116952,17.49578064203676,0.4733613639939326,0.8336593345215545,6
7,44.823850648664624,39.422651695655155,1.6669434953602604,-0.21360341277613903,6
8,82.81910820325757,63.596761219964186,1.909071958255952,-0.06347223249118428,6
9,774.4605838686384,709.0815478522505,15.414955179338344,-1347.246508342894,6
10,525.6856012404353,523.390265851773,14.66918208548499,-107.93800871503235,6
11,71.15149492094966,66.13934376126804,2.3115362336147953,-18.48045098362428,6
12,238.0151433361609,235.82203944193301,7.570998549395188,-43.90683622160977,6
13,103.71228232958659,90.12359496171332,2.9993960081794437,-20.968131153887846,6
14,182.95674279006866,168.1437029562237,4.103444622625003,-7.216958113475211,6
15,155.26488107828965,131.98136078402217,3.420786970635039,0.27383233284534614,6
16,30.61981172787546,25.733469604154305,0.7422717055721222,-0.5067358907637061,6
17,396.30150441364975,395.2512906178171,10.076816991470668,-1039.7646598135998,6
18,725.5653294292847,722.1128671178434,18.850702329387982,-1049.7417479617657,6
19,96.52043299059464,82.526973527476,3.190986623376768,-110.31853384954066,6
20,43.33541345512689,37.35905465616505,1.0719726232426485,-0.34298781605385287,6
21,389.5048078610513,384.9017789643828,13.5094958650587,-33.69414744570914,6
22,234.70378994597516,211.3044124903037,10.972273896150087,-65.39105940540038,6
23,26.232846004776672,21.12884096134769,1.1384965011503054,-1.7247791909695787,6
24,89.7093751051171,88.68890676752017,4.695763789873751,-93.59843937376587,6
25,93.89338714717222,90.8772203332938,5.196308607187848,-34.14020407013784,6
26,64.20639399913244,63.518403896085864,3.61104044973666,-44.26228664738504,6
27,45.00093293458721,43.951073089887394,2.2893610359931453,-12.97114706724649,6
28,81.25464744297375,75.85125972329354,4.451991045875067,-30.539036306753488,6
29,246.8039677568387,240.08993886863473,14.201530709013696,-404.35093350011596,6
30,31.86402271060371,28.18296074058306,1.873821165751934,-8.496171798975062,6
