employee_id,rmse,mae,mape,r2,n_test
1,16.54568352076474,13.43187017355198,0.7558340475292673,-1.929690979498984,6
2,23.327983131056097,17.757396365379993,0.71817810086105,-3.2029237215559965,6
3,14.62427574670949,12.200758298122537,0.5968403673785989,-0.31057846707078385,6
4,43.83594055078734,36.384059958986654,1.5282728428894383,-0.3815983507847658,6
5,55.02252114449231,53.120242329569386,2.1276710695169,-3.256284068933458,6
6,32.681335754051936,30.513031379439173,0.8286161847492711,0.6572849447304224,6
7,31.72788715532186,27.109532759834263,1.1385759587136253,0.3919479336081261,6
8,69.43129386961044,45.37139028288774,1.3501370756302078,0.2525613137695749,6
9,195.12924396392097,188.5238164369433,4.098505437469807,-84.58849493806106,6
10,614.848365249952,613.3543485445542,17.19185596939785,-148.02643572889906,6
11,23.907473806122965,19.395691131773294,0.6794611856960273,-1.1993701457091683,6
12,63.58934426580369,60.28122937445869,1.9350341151414554,-2.2053242841443677,6
13,47.5690186111661,42.59327359056397,1.4144217067182205,-3.6214803713270722,6
14,123.58923435863429,117.30869698793799,2.870138919650751,-2.7495186401943217,6
15,147.32906744444222,79.38680338698047,1.9645656678071843,0.3461662753422322,6
16,25.997090502870122,20.992995082814332,0.6048327978392339,-0.08612945974422792,6
17,57.61556619760378,55.7779313232655,1.4231317900805731,-20.99787668699741,6
18,433.60992067601006,426.4555590511215,11.143130387300037,-374.26785396309697,6
19,75.07611900746663,72.97291275573487,2.8232545707613315,-66.34922194322391,6
20,27.54868766044403,23.364355843736195,0.6646133124233778,0.45726476915823955,6
21,364.53265308018996,359.151188019347,12.602694041143778,-29.388093019515384,6
22,142.5776849764501,138.89223526419264,7.197636107057208,-23.500362568447752,6
23,28.846121360898927,25.417208301385017,1.3701539638419213,-2.2946959875554476,6
24,48.1955077576723,47.33357984998607,2.506807948635965,-26.30369531336906,6
25,29.304553724404123,25.734398920610413,1.478421557908758,-2.422981016886354,6
26,18.054070041556564,13.636722378839181,0.7770505942937489,-2.5787402491896696,6
27,14.249331238752724,13.445030737502899,0.7016107108378404,-0.40080600154531365,6
28,29.1088841061139,24.61458168108527,1.4507305658722975,-3.047651495786173,6
29,109.34176157697331,106.81819605829305,6.310616188822558,-78.5607806184647,6
30,12.993329613949925,10.058378287823302,0.6713254417208286,-0.5790223188132768,6
